date,AAPL,ABBV,ABT,ADI,AGG,AMAT,AMD,AMGN,AMZN,ANET,APH,ARKK,ASML,AVGO,AXP,BA,BABA,BAC,BHP,BIL,BKLN,BND,BRK.B,BUD,BX,C,CAT,CHW,COST,CRM,CSCO,CVX,DE,DHR,DIS,E,EEM,EFA,EMB,ETN,EWJ,EWY,EWZ,FXI,GDX,GILD,GLD,GLDM,GOOG,GOOGL,GOVT,GS,HD,HDB,HON,HSBC,HYG,IAU,IAUM,IBM,IEF,IEFA,IEMG,IGV,IJH,INDA,INTC,ISRG,IVV,IWM,IYR,JAAA,JNJ,JPM,JPST,KO,KRE,KWEB,LLY,LMT,LOW,LQD,LRCX,MA,MCD,MRK,MS,MSFT,MU,MUFG,NEE,NFLX,NVDA,NVO,NVS,ORCL,PDD,PEP,PFE,PG,PM,QCOM,QQQ,QYLD,RIO,RSP,RTX,SAN,SAP,SCCO,SCHB,SCHD,SCHF,SCHG,SCHH,SCHX,SGOL,SGOV,SHEL,SILJ,SLV,SMFG,SMH,SPY,T,TD,TJX,TLT,TMO,TMUS,TSLA,TSM,TTE,TXN,UBER,UL,UNG,UNH,UNP,USHY,V,VCIT,VEA,VOO,VTEB,VWO,VXUS,VZ,WELL,WFC,XBI,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XOM
2022-12-26,131.86,163.1,108.18,163.84,97.97,97.22,64.52,263.92,85.25,119.77,75.81,30.97,551.37,552.43,147.02,189.06,85.65,32.47,62.05,91.41,20.81,72.53,306.49,60.37,74.91,44.26,239.87,5.68,462.65,129.44,47.48,177.4,436.93,259.86,88.01,28.93,37.8,65.89,85.18,156.8,54.77,57.04,28.79,27.8,28.87,84.75,167.26,35.68,89.81,89.23,22.89,345.51,318.73,66.84,213.87,30.94,74.39,34.11,17.97,141.65,96.75,61.86,46.6,253.305,242.26,41.19,26.09,262.66,384.59,174.39,84.53,49.26,177.48,131.28,50.22,63.82,58.22,29.92,367.9,483.29,201.88,107.06,412.12,343.6,267.57,111.86,86.11,238.73,50.2,6.63,84.17,294.965,152.06,134.0,90.87,80.85,84.03,182.26,51.83,152.62,101.69,110.84,267.36,16.07,70.79,141.29,99.3,2.94,103.5,61.06,44.84,75.59,32.38,55.68,19.34,45.19,17.22,100.06,57.78,10.74,21.85,8.05,203.48,382.91,18.31,64.98,79.5,102.16,540.68,140.02,123.15,74.89,63.21,164.38,24.64,51.07,15.91,531.31,209.91,34.87,205.83,78.35,42.12,351.87,49.59,38.75,51.74,38.41,65.07,40.98,80.88,78.52,47.8,87.06,33.95,98.39,124.6,75.18,37.08,70.91,136.1,129.43,108.68
2022-12-27,130.03,162.99,108.57,162.2,97.26,95.34,63.27,263.39,83.04,118.86,76.35,29.78,537.18,553.54,146.39,189.4,89.86,32.53,62.74,91.41,20.68,71.97,305.55,60.36,73.68,44.39,243.14,5.64,458.5,130.66,47.53,179.63,436.15,260.88,86.37,28.9,38.36,65.99,84.67,157.34,54.52,57.65,27.83,29.12,29.6,85.01,168.67,35.99,87.93,87.39,22.755,341.97,319.55,67.76,214.89,31.07,73.62,34.38,18.105,142.42,95.94,61.95,47.26,251.74,242.34,41.79,25.94,263.97,383.11,173.22,84.47,49.24,177.43,131.74,50.22,64.21,58.28,31.43,364.88,485.5,201.71,105.68,405.46,346.16,266.84,112.12,85.06,236.96,50.02,6.69,84.0,284.17,141.21,133.25,91.13,80.98,85.2,183.07,51.13,153.95,102.68,109.46,263.58,15.92,71.43,141.38,99.66,2.95,103.34,62.18,44.65,75.85,32.43,55.01,19.35,44.99,17.36,100.09,57.87,11.05,22.11,8.06,199.84,381.4,18.46,65.37,79.03,100.14,545.44,140.99,109.1,74.32,63.38,163.78,24.4,51.11,16.12,531.99,210.32,34.51,206.29,77.6,42.2,350.47,49.47,39.36,52.02,39.25,65.94,41.04,78.54,78.59,47.37,87.99,33.94,98.69,123.42,75.54,37.05,71.35,135.75,127.33,110.19
2022-12-28,126.04,162.23,107.83,160.28,97.09,94.225,62.57,261.42,81.82,119.17,74.89,29.64,531.64,544.89,144.01,188.38,87.2,32.77,61.74,91.44,20.51,71.87,303.43,59.96,72.16,44.62,239.38,5.53,452.99,128.47,47.07,176.98,430.18,259.34,84.17,28.62,37.8,65.29,84.36,155.75,53.87,56.61,28.42,28.16,28.68,84.57,167.91,35.83,86.46,86.02,22.725,340.87,315.73,67.55,212.19,31.03,72.63,34.22,18.03,140.02,95.71,61.28,46.56,248.98,238.25,41.81,25.54,261.65,378.46,170.53,83.04,49.25,176.66,132.46,50.23,63.57,57.87,29.91,365.22,483.22,200.06,105.35,402.8,341.95,265.11,111.08,84.46,234.53,49.12,6.66,83.16,276.88,140.36,133.55,90.84,80.33,81.42,181.75,50.8,151.96,100.94,106.97,260.1,15.77,70.63,139.35,99.14,2.93,101.81,61.06,44.09,74.92,32.06,54.31,19.0,44.45,17.28,100.1,56.56,10.65,21.6,7.99,197.3,376.66,18.22,64.32,78.69,99.55,543.41,138.98,112.71,73.06,62.49,161.19,24.59,50.45,15.05,528.45,206.87,33.98,204.99,77.46,41.72,346.17,49.45,38.79,51.4,38.81,64.84,41.12,78.83,77.39,46.68,86.02,33.82,97.4,121.43,74.6,36.46,70.67,134.87,126.26,108.38
2022-12-29,129.61,162.56,110.31,163.98,97.45,97.14,64.82,263.16,84.18,121.88,76.62,31.17,551.47,557.81,147.32,188.91,89.13,33.14,62.24,91.48,20.62,72.14,309.06,60.38,74.75,45.16,240.2,5.57,456.53,132.54,47.5,178.32,428.64,266.85,87.18,28.89,38.43,66.32,85.01,157.35,54.87,57.13,28.16,29.01,28.82,85.26,168.85,36.02,88.95,88.45,22.795,343.43,320.41,68.38,214.75,31.21,73.57,34.44,18.13,141.06,96.18,62.28,47.37,256.34,242.96,42.23,26.21,267.79,385.01,174.85,84.89,49.39,177.56,133.22,50.12,63.95,58.96,30.94,367.02,487.05,202.26,106.1,420.61,348.21,265.93,110.82,85.24,241.01,50.65,6.58,84.08,291.12,146.03,135.2,91.6,81.4,82.41,181.98,51.33,152.59,101.19,109.84,266.44,15.92,71.09,141.83,100.33,2.98,104.11,61.79,44.91,75.77,32.53,55.67,19.43,45.25,17.38,100.14,56.67,10.64,21.97,7.92,203.74,383.44,18.45,65.39,79.34,100.68,557.01,139.4,121.82,76.0,62.16,165.02,24.91,50.6,14.54,529.88,209.22,34.52,208.06,77.8,42.38,352.31,49.51,39.46,52.24,39.26,65.83,41.33,82.27,78.23,47.97,86.92,34.29,98.6,124.61,74.92,37.27,71.18,136.34,129.51,109.2
2022-12-30,129.93,161.61,109.79,164.03,96.99,97.38,64.77,262.64,84.0,121.35,76.14,31.24,546.4,559.13,147.75,190.49,88.09,33.12,62.05,91.47,20.53,71.84,308.9,60.04,74.19,45.23,239.56,5.58,456.5,132.59,47.64,179.49,428.76,265.42,86.88,28.66,37.9,65.64,84.59,156.95,54.44,56.48,27.97,28.3,28.66,85.85,169.64,36.19,88.73,88.23,22.72,343.38,315.86,68.41,214.3,31.16,73.63,34.59,18.21,140.89,95.78,61.64,46.7,255.85,241.89,41.74,26.43,265.35,384.21,174.36,84.19,49.26,176.65,134.1,50.13,63.61,58.74,30.2,365.84,486.49,199.24,105.43,420.3,347.73,263.53,110.95,85.02,239.82,49.98,6.67,83.6,294.88,146.14,135.34,90.72,81.74,81.55,180.66,51.24,151.56,101.21,109.94,266.28,15.91,71.2,141.25,100.92,2.95,103.19,60.39,44.81,75.54,32.21,55.56,19.29,45.15,17.47,100.14,56.95,10.55,22.02,8.02,202.94,382.43,18.41,64.76,79.6,99.56,550.69,140.0,123.18,74.49,62.08,165.22,24.73,50.35,14.1,530.18,207.07,34.53,207.76,77.51,41.97,351.34,49.49,38.98,51.72,39.4,65.55,41.29,83.0,77.68,47.99,87.47,34.2,98.21,124.44,74.55,36.93,70.5,135.85,129.16,110.3
2023-01-02,129.93,161.61,109.79,164.03,96.99,97.38,64.77,262.64,84.0,121.35,76.14,31.24,546.4,559.13,147.75,190.49,88.09,33.12,62.05,91.47,20.53,71.84,308.9,60.04,74.19,45.23,239.56,5.58,456.5,132.59,47.64,179.49,428.76,265.42,86.88,28.66,37.9,65.64,84.59,156.95,54.44,56.48,27.97,28.3,28.66,85.85,169.64,36.19,88.73,88.23,22.72,343.38,315.86,68.41,214.3,31.16,73.63,34.59,18.21,140.89,95.78,61.64,46.7,255.85,241.89,41.74,26.43,265.35,384.21,174.36,84.19,49.26,176.65,134.1,50.13,63.61,58.74,30.2,365.84,486.49,199.24,105.43,420.3,347.73,263.53,110.95,85.02,239.82,49.98,6.67,83.6,294.88,146.14,135.34,90.72,81.74,81.55,180.66,51.24,151.56,101.21,109.94,266.28,15.91,71.2,141.25,100.92,2.95,103.19,60.39,44.81,75.54,32.21,55.56,19.29,45.15,17.47,100.14,56.95,10.55,22.02,8.02,202.94,382.43,18.41,64.76,79.6,99.56,550.69,140.0,123.18,74.49,62.08,165.22,24.73,50.35,14.1,530.18,207.07,34.53,207.76,77.51,41.97,351.34,49.49,38.98,51.72,39.4,65.55,41.29,83.0,77.68,47.99,87.47,34.2,98.21,124.44,74.55,36.93,70.5,135.85,129.16,110.3
2023-01-03,125.07,162.38,109.58,162.45,97.56,96.73,64.02,261.65,85.82,120.91,76.4,30.46,549.57,553.48,147.12,195.39,91.98,33.51,61.4,91.48,20.62,72.22,309.91,59.6,76.13,45.78,238.88,5.61,453.28,134.78,47.94,173.99,424.29,262.27,88.97,28.77,38.22,66.22,84.96,157.75,54.7,55.43,25.89,29.32,29.66,85.39,171.06,36.5,89.7,89.12,22.84,346.22,315.91,68.4,214.3,31.63,73.77,34.88,18.37,141.55,96.53,62.17,47.07,256.38,240.74,41.9,26.73,265.63,382.53,173.4,84.34,49.33,178.19,135.12,50.12,62.95,58.33,31.8,364.99,477.53,199.04,106.16,414.3,346.8,264.33,111.14,85.72,239.58,50.37,6.81,83.83,294.95,143.15,136.96,92.21,83.72,84.53,179.41,51.26,151.57,101.3,107.2,264.48,15.86,71.06,141.12,100.81,3.0,103.98,61.63,44.6,75.44,32.42,55.06,19.28,44.94,17.6,100.16,55.98,10.7,22.05,8.09,201.38,380.82,18.74,64.15,79.01,101.46,553.18,139.04,108.1,74.03,61.44,163.21,25.36,50.47,12.78,518.64,207.58,34.59,207.39,77.88,42.2,349.99,49.62,39.4,52.07,40.12,66.95,41.79,81.53,77.6,48.61,84.4,34.32,98.42,123.26,74.27,37.07,70.5,135.46,128.39,106.51
2023-01-04,126.36,163.69,111.21,165.91,98.1,99.31,64.66,264.39,85.14,113.84,77.53,31.78,570.83,560.24,150.54,203.64,103.92,34.14,62.77,91.47,20.73,72.63,314.55,61.3,78.01,46.96,241.36,5.68,456.56,139.59,47.55,172.14,423.48,266.37,91.98,28.8,39.37,67.1,86.0,158.82,54.16,57.62,26.34,31.19,30.92,85.5,172.67,36.85,88.71,88.08,22.95,347.7,319.73,67.84,210.04,32.68,74.62,35.21,18.54,142.6,97.27,62.97,48.44,258.15,244.36,41.86,27.68,270.0,385.51,175.56,86.15,49.33,180.13,136.38,50.14,62.92,59.12,34.6,363.1,476.5,201.39,106.93,422.46,355.15,264.39,112.08,86.65,229.1,54.2,7.17,84.49,309.41,147.49,136.77,91.84,84.48,91.06,178.97,50.13,152.23,101.23,111.53,265.74,15.91,71.54,143.32,100.84,3.12,106.89,63.22,44.99,76.19,32.89,55.19,19.71,45.32,17.78,100.15,55.43,11.21,21.89,8.25,206.5,383.76,19.14,65.86,79.86,102.85,561.92,139.96,113.64,76.32,61.08,169.17,25.91,50.81,13.23,504.5,209.24,34.94,212.61,78.39,42.83,352.51,49.84,40.42,52.96,41.13,68.84,42.65,83.24,78.95,49.52,84.39,34.87,99.29,123.58,74.56,37.92,71.14,135.82,130.25,106.82
2023-01-05,125.02,163.49,110.8,159.69,98.02,97.92,62.33,266.86,83.12,109.49,76.7,31.02,565.32,555.02,146.43,204.99,104.58,34.07,63.33,91.5,20.75,72.55,312.9,60.24,76.59,46.75,240.28,5.61,450.19,136.34,46.88,175.24,414.73,255.23,91.92,28.84,39.25,66.43,85.22,157.2,53.43,57.01,27.25,31.12,30.65,85.85,170.52,36.4,86.77,86.2,22.94,343.76,315.47,66.96,204.47,33.76,74.47,34.79,18.31,141.11,97.13,62.31,48.2,249.85,241.93,41.56,27.56,268.62,381.13,173.68,83.85,49.32,178.8,135.35,50.15,62.2,58.0,34.76,358.92,477.07,200.77,106.85,417.06,351.77,262.16,113.64,85.92,222.31,54.71,6.86,82.63,309.7,142.65,136.25,90.8,84.31,95.43,177.1,49.66,150.34,100.82,109.4,261.58,15.76,71.95,141.83,100.88,3.11,106.16,64.84,44.47,75.74,32.56,54.19,19.17,44.78,17.55,100.19,55.48,10.99,21.39,8.04,202.8,379.38,19.21,63.61,80.65,103.28,556.94,144.48,110.34,75.73,61.11,166.93,25.55,50.08,11.96,489.96,203.08,34.91,211.11,78.22,42.35,348.66,49.78,40.3,52.5,41.7,67.39,42.42,82.52,77.7,49.59,85.93,34.61,98.22,121.18,73.81,36.81,69.6,134.43,129.04,109.21
2023-01-06,129.62,166.55,112.33,165.52,99.09,104.27,63.96,275.2,86.08,112.45,78.57,31.37,595.85,588.43,150.17,213.0,107.4,34.41,66.04,91.49,20.95,73.35,318.69,61.09,79.22,47.31,248.86,5.74,482.87,140.51,48.32,176.56,426.47,252.49,93.92,29.5,40.07,68.13,86.73,161.1,54.77,59.89,28.3,31.2,31.56,88.08,173.71,37.07,88.16,87.34,23.14,348.08,317.53,67.4,210.27,34.31,75.53,35.43,18.65,143.7,98.38,63.91,49.24,253.57,248.01,42.08,28.73,270.39,389.83,177.58,86.21,49.31,180.25,137.94,50.17,63.4,59.7,34.57,362.94,473.24,200.97,108.6,445.27,367.67,269.47,114.84,87.56,224.93,56.77,6.94,83.65,315.55,148.59,138.64,92.29,85.66,95.96,181.1,50.92,153.92,103.49,115.34,268.8,16.09,74.07,145.23,102.46,3.2,109.11,67.4,45.45,77.63,33.41,55.37,19.69,45.77,17.89,100.21,57.25,11.36,21.92,8.13,211.67,388.08,19.53,64.24,82.72,105.18,535.0,148.57,113.06,78.07,61.83,175.16,26.4,50.8,11.89,490.0,212.01,35.38,217.75,79.21,43.52,356.59,50.05,40.99,53.73,42.19,69.78,42.8,83.16,80.37,50.4,87.56,35.38,100.91,124.73,75.78,37.88,71.0,135.67,132.07,110.53
2023-01-09,130.15,161.66,112.15,167.1,99.34,106.49,67.24,270.12,87.36,114.87,79.12,32.81,621.33,576.89,150.4,208.57,110.83,33.89,65.62,91.51,21.02,73.55,315.53,60.67,80.58,47.54,246.62,5.77,478.75,147.1,48.58,175.18,428.2,255.05,94.77,29.74,40.37,68.42,86.56,160.88,54.89,61.15,28.09,31.2,31.26,85.1,174.1,37.16,88.8,88.02,23.2,353.0,317.81,67.4,210.67,34.16,75.8,35.5,18.69,143.55,98.63,64.19,49.59,258.8,248.06,42.165,29.31,264.93,389.56,177.88,86.21,49.35,175.58,137.37,50.18,62.61,59.16,34.61,349.83,458.99,199.44,109.03,452.43,370.97,267.25,110.38,87.64,227.12,56.36,6.87,84.07,315.17,156.28,137.23,89.95,86.42,95.52,179.33,48.39,152.04,102.3,114.61,270.54,16.15,74.15,145.29,99.6,3.21,111.44,69.18,45.45,77.07,33.59,55.83,19.66,45.8,17.93,100.21,58.07,11.3,21.74,8.06,216.28,387.86,19.04,64.26,81.51,105.74,546.09,148.77,119.77,80.31,62.23,176.68,27.4,50.95,12.43,490.06,211.46,35.53,218.6,79.51,43.71,356.33,50.21,41.21,54.02,41.37,69.27,42.39,81.27,80.88,50.48,87.25,35.25,100.46,126.18,75.04,37.86,71.48,133.4,132.87,108.47
2023-01-10,130.73,159.64,113.85,169.22,98.96,108.04,68.05,273.88,89.87,115.23,79.3,33.62,633.39,574.93,152.0,206.69,114.88,34.12,66.78,91.5,20.99,73.26,316.35,60.45,80.53,48.19,250.51,5.84,481.4,147.44,48.81,176.04,437.43,266.89,95.56,30.25,40.66,68.62,86.02,160.41,54.76,61.35,28.82,31.59,31.84,87.14,174.74,37.28,89.24,88.42,23.1,357.36,320.63,65.58,211.34,34.39,75.71,35.62,18.76,144.8,98.01,64.33,49.92,259.06,250.44,42.16,29.44,271.36,392.36,180.51,86.4,49.5,175.16,138.6,50.19,62.13,59.61,35.04,352.75,462.29,201.4,108.66,458.61,371.01,268.91,110.81,88.92,228.85,57.21,6.77,84.54,327.54,159.09,133.66,90.44,86.5,94.09,177.85,47.62,151.89,102.19,116.91,272.83,16.25,75.61,146.38,99.92,3.24,113.42,71.82,45.83,77.46,33.68,56.32,19.71,46.11,18.0,100.21,58.37,11.51,21.73,8.05,219.09,390.58,19.47,64.05,82.44,103.99,568.03,149.56,118.85,81.27,63.15,178.4,28.04,51.01,11.43,486.0,212.28,35.49,221.09,79.35,43.82,358.87,50.23,41.5,54.24,41.95,68.99,42.36,83.58,81.69,51.24,87.87,35.45,101.01,126.96,74.94,37.97,71.5,134.52,134.54,110.09
2023-01-11,133.49,157.17,113.15,169.79,99.57,110.06,69.06,272.91,95.09,116.33,80.68,34.76,644.68,578.14,153.92,208.03,115.02,34.38,67.3,91.5,21.07,73.65,320.37,61.88,83.07,48.71,250.73,5.95,484.31,144.9,49.21,175.2,433.48,273.81,96.33,30.63,40.83,69.14,87.0,164.09,55.2,61.51,29.48,31.91,31.57,87.19,174.62,37.26,92.26,91.52,23.19,364.48,329.0,66.58,212.3,34.6,76.21,35.61,18.74,145.26,98.64,64.85,50.19,263.2,253.5,42.19,29.85,259.96,397.25,182.76,89.54,49.36,174.88,139.63,50.19,62.01,59.94,34.86,360.41,463.0,208.59,109.59,464.3,377.86,268.81,111.07,89.43,235.77,58.06,6.85,85.0,327.26,160.01,132.58,90.47,88.6,93.02,178.05,47.45,150.66,102.06,118.39,277.55,16.38,75.35,148.16,99.59,3.22,114.87,73.51,46.44,77.75,33.91,57.5,20.42,46.74,17.98,100.21,58.93,11.43,21.55,8.09,221.66,395.52,19.41,64.39,82.27,105.68,582.56,148.8,123.22,81.78,63.34,178.87,28.35,50.97,11.72,493.4,214.26,35.71,222.1,79.8,44.15,363.45,50.33,41.67,54.57,41.18,71.83,42.74,84.38,82.97,51.61,88.14,35.78,101.98,129.16,74.98,39.35,72.08,135.28,138.17,111.37
2023-01-12,133.41,152.22,111.36,168.67,100.29,110.2,70.8,270.92,95.27,117.18,80.9,35.49,652.56,581.94,154.92,214.32,113.15,34.47,68.99,91.57,21.14,74.22,318.93,60.49,85.06,49.09,255.07,6.07,482.43,149.6,49.0,177.08,436.09,272.31,99.81,31.32,41.03,70.16,88.03,164.71,56.53,61.96,29.73,31.64,32.18,85.72,176.64,37.7,91.91,91.13,23.38,369.94,329.87,66.7,215.98,35.42,76.64,36.02,18.97,145.55,99.52,65.82,50.43,265.29,255.88,42.46,30.29,256.94,398.8,185.83,90.51,49.42,174.0,139.49,50.22,61.21,60.68,34.38,359.12,461.74,210.26,110.83,470.04,379.81,266.69,111.77,90.53,238.51,57.27,7.37,85.07,330.13,165.11,133.62,90.56,88.78,93.46,175.78,47.71,149.81,101.44,121.59,279.05,16.52,77.68,148.72,100.68,3.31,116.68,75.7,46.67,77.88,34.39,57.82,20.68,46.93,18.19,100.28,59.62,11.59,21.88,8.66,224.98,396.96,19.41,66.0,81.92,107.76,581.54,149.91,123.56,87.0,64.55,178.13,29.03,51.22,11.76,495.67,214.69,35.95,223.62,80.5,44.79,364.81,50.55,41.86,55.23,41.81,72.1,42.83,87.92,83.28,52.18,89.82,35.85,102.58,130.12,74.39,39.79,71.59,134.85,138.4,113.22
2023-01-13,134.76,153.6,113.51,168.98,99.92,109.97,71.0,271.73,98.12,115.0,80.37,35.99,659.69,579.0,155.76,214.13,117.01,35.23,69.28,91.58,21.13,73.97,317.64,60.92,85.04,49.92,258.46,6.1,485.25,149.51,48.88,177.56,439.63,273.62,99.4,31.45,41.3,70.53,87.82,164.45,56.77,62.42,29.51,32.09,32.65,86.27,178.76,38.14,92.8,92.12,23.28,374.0,331.21,67.52,216.61,36.15,76.64,36.45,19.18,145.89,98.99,66.12,50.7,266.03,257.17,42.46,30.11,258.9,400.37,187.05,90.01,49.47,173.43,143.01,50.21,61.43,60.61,35.38,361.62,449.83,212.16,110.47,473.67,375.52,268.89,112.25,91.66,239.23,56.93,7.7,84.68,332.82,168.99,136.32,91.06,89.2,97.0,175.24,47.85,150.88,101.7,120.24,280.97,16.56,77.55,149.07,98.68,3.37,117.01,77.06,46.86,77.95,34.57,58.19,20.53,47.12,18.41,100.29,59.61,11.71,22.33,9.03,225.79,398.5,19.55,66.35,81.53,106.75,583.84,149.68,122.4,86.8,64.63,179.01,29.44,51.44,11.03,489.57,213.23,35.97,223.06,80.22,45.02,366.23,50.5,42.14,55.54,41.86,71.15,44.22,87.88,83.79,52.35,89.95,36.12,102.46,130.49,74.74,39.56,71.33,135.45,139.7,113.15
2023-01-16,134.76,153.6,113.51,168.98,99.92,109.97,71.0,271.73,98.12,115.0,80.37,35.99,659.69,579.0,155.76,214.13,117.01,35.23,69.28,91.58,21.13,73.97,317.64,60.92,85.04,49.92,258.46,6.1,485.25,149.51,48.88,177.56,439.63,273.62,99.4,31.45,41.3,70.53,87.82,164.45,56.77,62.42,29.51,32.09,32.65,86.27,178.76,38.14,92.8,92.12,23.28,374.0,331.21,67.52,216.61,36.15,76.64,36.45,19.18,145.89,98.99,66.12,50.7,266.03,257.17,42.46,30.11,258.9,400.37,187.05,90.01,49.47,173.43,143.01,50.21,61.43,60.61,35.38,361.62,449.83,212.16,110.47,473.67,375.52,268.89,112.25,91.66,239.23,56.93,7.7,84.68,332.82,168.99,136.32,91.06,89.2,97.0,175.24,47.85,150.88,101.7,120.24,280.97,16.56,77.55,149.07,98.68,3.37,117.01,77.06,46.86,77.95,34.57,58.19,20.53,47.12,18.41,100.29,59.61,11.71,22.33,9.03,225.79,398.5,19.55,66.35,81.53,106.75,583.84,149.68,122.4,86.8,64.63,179.01,29.44,51.44,11.03,489.57,213.23,35.97,223.06,80.22,45.02,366.23,50.5,42.14,55.54,41.86,71.15,44.22,87.88,83.79,52.35,89.95,36.12,102.46,130.49,74.74,39.56,71.33,135.45,139.7,113.15
2023-01-17,135.94,152.83,113.39,166.91,99.74,109.41,71.59,269.42,96.05,116.3,80.69,37.04,658.19,579.24,153.75,211.41,115.19,34.52,67.76,91.58,21.15,73.87,314.86,61.07,85.88,50.31,256.26,6.12,486.77,148.47,48.08,180.49,438.2,274.92,99.91,31.13,41.07,70.75,87.91,162.41,57.31,62.25,29.6,31.39,31.52,85.41,177.59,37.91,92.16,91.29,23.25,349.92,327.53,67.0,212.24,36.3,76.38,36.21,19.06,145.19,98.68,66.36,50.44,266.93,256.55,42.47,29.6,261.73,399.63,186.82,90.1,49.51,172.36,140.8,50.24,61.68,60.24,34.19,357.74,447.16,209.52,110.07,470.99,375.0,274.11,110.45,97.08,240.35,56.85,7.45,85.74,326.22,177.02,138.98,92.38,88.6,94.85,176.06,46.08,150.44,101.23,120.28,281.54,16.58,75.97,148.74,98.43,3.33,116.21,75.41,46.8,77.17,34.7,58.37,20.59,47.04,18.29,100.28,59.4,11.37,22.01,8.67,227.13,397.77,19.33,67.18,81.55,106.06,587.86,146.98,131.49,88.99,63.91,175.4,29.2,51.09,11.55,485.08,214.31,35.83,223.0,80.1,45.15,365.67,50.54,41.92,55.58,40.85,71.71,44.12,86.86,82.95,51.86,90.14,35.88,101.59,131.08,74.79,39.57,71.23,134.82,139.8,112.93
2023-01-18,135.21,149.2,111.51,166.0,100.73,109.7,70.53,264.385,95.46,115.0,78.91,35.95,652.29,574.29,150.42,209.41,113.22,33.72,68.06,91.59,21.14,74.55,308.3,59.29,83.99,49.43,252.82,6.07,479.47,145.45,46.9,177.23,425.99,270.62,99.04,30.99,40.79,70.5,88.95,157.53,57.23,61.32,29.37,31.08,31.21,83.74,177.08,37.78,91.78,91.12,23.46,349.09,323.69,68.65,204.24,36.18,76.47,36.11,19.01,140.41,100.02,66.13,50.1,263.59,253.25,42.46,28.81,256.35,393.33,183.8,88.85,49.59,169.76,136.57,50.26,59.81,58.09,33.32,352.01,441.27,208.5,111.36,466.89,368.92,266.04,108.79,96.58,235.81,56.51,7.34,83.8,326.33,173.77,139.76,92.16,86.71,89.55,171.62,45.0,146.41,99.26,122.04,277.88,16.55,76.4,146.45,95.74,3.33,117.08,75.34,46.06,75.69,34.51,57.64,20.3,46.32,18.23,100.31,58.39,11.2,21.57,8.58,225.71,391.49,19.02,65.95,79.81,108.63,580.05,145.9,128.78,89.47,63.25,173.76,28.96,50.4,10.62,476.24,209.48,35.84,219.46,80.94,44.95,359.73,50.79,41.67,55.28,39.97,71.65,43.38,85.78,81.78,51.23,88.49,35.21,99.68,129.39,72.75,38.96,69.52,132.92,137.98,110.61
2023-01-19,135.27,148.71,111.8,163.13,100.5,106.16,67.71,262.03,93.68,111.51,77.38,34.79,630.25,563.22,146.85,207.09,116.58,33.23,68.88,91.63,21.14,74.4,305.23,59.33,80.52,49.37,245.75,6.0,469.49,146.41,46.46,179.0,408.6,270.78,99.08,31.22,41.1,70.39,88.7,151.86,57.2,62.17,29.52,31.7,32.02,83.62,179.89,38.4,93.91,93.05,23.425,350.75,310.88,69.45,200.66,36.39,76.02,36.69,19.31,140.62,99.83,65.99,50.5,261.61,250.7,42.51,28.42,252.5,390.53,182.04,88.37,49.61,169.53,134.75,50.29,59.72,58.16,33.94,351.08,439.31,202.13,111.13,453.89,367.94,263.58,109.9,94.15,231.93,56.36,7.25,82.59,315.78,167.65,140.66,92.23,85.94,90.22,169.63,44.96,142.42,101.19,117.58,275.15,16.56,77.32,144.94,94.24,3.29,115.67,76.16,45.68,75.04,34.51,57.25,20.19,45.94,18.53,100.33,59.13,11.34,21.96,8.51,220.19,388.64,18.94,65.75,79.41,107.95,583.86,145.14,127.17,88.4,63.57,170.93,29.03,50.36,10.51,484.36,205.5,35.66,220.41,80.81,44.9,357.14,50.84,42.0,55.39,40.06,71.65,42.95,84.89,81.15,51.49,89.59,34.8,97.63,127.88,72.06,38.77,68.82,133.24,135.69,111.32
2023-01-20,137.87,149.59,112.82,165.17,100.09,109.65,70.07,263.24,97.25,115.13,78.07,36.5,648.85,570.78,151.6,206.76,119.86,33.85,69.46,91.64,21.13,74.07,309.87,59.8,85.01,51.09,249.71,6.16,480.11,151.25,46.78,180.9,410.6,274.4,103.48,31.71,41.73,71.01,88.5,155.51,57.85,63.24,29.18,32.49,32.42,83.01,179.29,38.27,99.28,98.02,23.295,341.84,315.0,70.49,202.03,36.84,76.17,36.55,19.25,141.2,99.17,66.61,51.21,270.04,254.8,42.68,29.22,256.77,397.7,185.04,89.47,49.69,168.74,135.08,50.31,60.08,59.77,34.85,346.07,443.28,204.53,110.55,472.5,376.28,268.58,109.94,96.24,240.22,58.46,7.32,81.82,342.5,178.39,141.1,92.07,87.25,92.84,169.88,45.11,142.97,101.82,122.9,282.68,16.81,78.38,147.46,94.36,3.35,117.12,75.05,46.57,75.94,34.84,58.82,20.43,46.82,18.47,100.35,58.9,11.47,22.02,8.58,227.35,395.88,19.23,66.65,79.54,106.2,593.66,145.12,133.42,91.03,63.8,173.0,30.36,51.01,10.26,486.72,208.66,35.755,224.31,80.47,45.36,363.71,50.76,42.49,55.94,40.0,72.83,43.92,86.99,82.78,53.1,90.48,35.35,98.99,131.34,72.62,39.22,69.23,133.91,138.98,113.35
